EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
156,High,Excellent,Very High,Very High,Best,No,42,Travel_Frequently,Research & Development,18,Master,Technical Degree,Male,4,Sales Executive,Married,132060,0,Y,13,2,7,2,6,0,4
157,Medium,Excellent,Low,Medium,Better,Yes,24,Travel_Rarely,Research & Development,27,College,Medical,Male,1,Research Scientist,Single,104220,1,Y,17,1,6,0,5,1,4
158,High,Outstanding,Very High,High,Good,Yes,34,Travel_Frequently,Research & Development,5,Bachelor,Medical,Male,2,Research Scientist,Divorced,137440,0,Y,20,1,3,3,2,1,0
159,High,Excellent,Very High,Very High,Better,No,38,Travel_Frequently,Sales,3,Bachelor,Marketing,Female,2,Sales Executive,Married,49070,1,Y,11,1,1,3,1,0,0
160,Medium,Excellent,High,High,Better,No,40,Travel_Rarely,Sales,26,Master,Marketing,Female,1,Sales Executive,Married,34820,0,Y,18,1,21,2,20,1,12
161,Very High,Outstanding,Low,Very High,Bad,No,26,Travel_Rarely,Research & Development,3,College,Medical,Female,4,Healthcare Representative,Divorced,24360,1,Y,24,0,3,2,3,0,2
162,Medium,Excellent,High,Very High,Bad,No,30,Non-Travel,Research & Development,15,Bachelor,Medical,Female,2,Sales Executive,Married,23800,4,Y,18,3,9,2,5,1,4
163,High,Excellent,Medium,High,Better,No,29,Travel_Rarely,Research & Development,8,Bachelor,Medical,Female,3,Manufacturing Director,Married,194310,1,Y,11,0,10,3,10,0,7
164,Medium,Excellent,High,Medium,Best,Yes,29,Travel_Rarely,Research & Development,19,Master,Life Sciences,Male,3,Research Scientist,Married,17900,5,Y,16,1,6,4,2,1,1
165,High,Excellent,Low,Very High,Best,Yes,19,Travel_Rarely,Research & Development,4,Bachelor,Medical,Male,1,Sales Executive,Single,76440,1,Y,15,2,1,2,1,0,0
166,High,Excellent,High,Low,Better,No,30,Non-Travel,Research & Development,2,Master,Life Sciences,Female,3,Research Scientist,Married,51310,0,Y,15,1,10,2,9,7,8
167,High,Excellent,Low,Very High,Good,No,57,Travel_Rarely,Research & Development,2,College,Life Sciences,Male,4,Research Scientist,Divorced,63060,3,Y,12,1,32,3,1,0,0
168,High,Excellent,Medium,High,Better,No,50,Travel_Rarely,Sales,10,Master,Life Sciences,Female,3,Manager,Married,47870,0,Y,12,0,28,3,27,15,7
169,High,Outstanding,High,Very High,Good,No,30,Non-Travel,Sales,10,College,Life Sciences,Male,3,Laboratory Technician,Single,188800,0,Y,22,1,12,3,11,6,7
170,High,Outstanding,High,Low,Best,No,60,Travel_Frequently,Research & Development,16,Bachelor,Life Sciences,Female,4,Laboratory Technician,Married,23390,4,Y,20,0,22,4,18,13,11
171,Medium,Excellent,Low,Very High,Better,No,47,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,Male,5,Manufacturing Director,Divorced,135700,5,Y,16,2,20,2,5,0,4
172,Medium,Outstanding,Low,High,Bad,No,46,Travel_Rarely,Sales,4,Below College,Technical Degree,Male,1,Laboratory Technician,Married,67120,6,Y,21,1,26,3,3,0,1
173,High,Excellent,Very High,High,Better,No,35,Travel_Rarely,Research & Development,15,College,Medical,Female,2,Laboratory Technician,Single,54060,0,Y,12,1,6,2,5,4,3
174,High,Excellent,High,High,Better,No,54,Travel_Rarely,Research & Development,2,Master,Medical,Male,2,Human Resources,Single,89380,7,Y,11,3,19,2,1,0,0
175,Very High,Excellent,Very High,High,Better,No,34,Travel_Rarely,Sales,8,College,Life Sciences,Male,1,Laboratory Technician,Divorced,24390,3,Y,11,2,14,2,7,5,7
176,Medium,Excellent,High,Very High,Better,No,46,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,1,Healthcare Representative,Married,88370,2,Y,18,0,15,3,3,1,2
177,High,Excellent,High,Medium,Best,No,31,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,Male,2,Research Director,Divorced,53430,1,Y,14,1,13,3,13,0,8
178,Medium,Outstanding,Medium,High,Best,Yes,33,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,Female,4,Research Director,Married,67280,7,Y,22,0,15,2,7,7,7
179,High,Outstanding,Low,Very High,Better,Yes,33,Travel_Rarely,Sales,5,Master,Marketing,Male,2,Research Director,Divorced,66520,7,Y,25,0,8,5,4,1,3
180,High,Excellent,Very High,Medium,Better,No,30,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,1,Sales Executive,Single,48500,0,Y,12,1,4,4,3,1,2
181,Low,Outstanding,Very High,High,Better,No,35,Travel_Rarely,Research & Development,12,College,Medical,Female,2,Sales Representative,Married,28090,4,Y,23,1,10,2,8,0,0
182,Medium,Excellent,Low,High,Better,Yes,31,Travel_Frequently,Research & Development,22,College,Medical,Female,2,Sales Executive,Married,56890,3,Y,15,2,12,2,1,0,0
183,Very High,Outstanding,Medium,Low,Better,Yes,34,Travel_Frequently,Sales,17,Below College,Marketing,Male,1,Research Director,Divorced,20010,9,Y,22,1,11,5,3,0,2
184,Medium,Excellent,Medium,High,Better,No,42,Travel_Frequently,Research & Development,2,Master,Medical,Female,1,Research Scientist,Married,29770,4,Y,15,3,8,3,2,2,0
185,High,Excellent,Medium,Very High,Good,No,36,Non-Travel,Research & Development,3,Master,Medical,Male,1,Research Scientist,Single,40250,1,Y,11,0,10,3,10,9,7
186,High,Excellent,High,High,Better,Yes,22,Travel_Frequently,Research & Development,7,Bachelor,Medical,Female,2,Laboratory Technician,Single,37850,5,Y,13,2,4,2,2,1,2
187,High,Excellent,Medium,Very High,Better,No,48,Travel_Rarely,Research & Development,6,Bachelor,Medical,Male,1,Laboratory Technician,Married,108540,2,Y,14,1,14,6,9,6,7
188,High,Excellent,Low,Medium,Better,No,55,Travel_Rarely,Research & Development,1,Bachelor,Medical,Female,1,Sales Executive,Single,120310,3,Y,11,0,37,5,10,7,7
189,Medium,Excellent,Very High,Very High,Better,No,41,Non-Travel,Research & Development,3,College,Life Sciences,Female,2,Research Scientist,Single,99360,7,Y,17,1,16,2,14,1,10
190,Medium,Excellent,Medium,High,Better,No,35,Travel_Rarely,Research & Development,22,Bachelor,Medical,Female,1,Sales Representative,Married,29660,9,Y,18,0,15,2,11,6,9
191,High,Excellent,Medium,High,Better,No,40,Travel_Rarely,Research & Development,15,Bachelor,Life Sciences,Female,2,Laboratory Technician,Single,25710,7,Y,14,0,22,1,20,5,13
192,High,Excellent,High,High,Better,No,39,Travel_Frequently,Research & Development,12,Below College,Medical,Male,1,Research Scientist,Married,99910,1,Y,16,1,8,3,8,0,7
193,Medium,Excellent,Medium,Very High,Best,No,31,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,3,Research Director,Single,61420,4,Y,13,2,10,2,6,0,5
194,High,Excellent,Very High,Low,Good,No,42,Travel_Rarely,Research & Development,5,Bachelor,Medical,Male,3,Sales Executive,Married,53900,1,Y,14,0,10,3,10,5,8
195,High,Outstanding,Very High,Medium,Best,No,45,Travel_Rarely,Research & Development,2,Below College,Medical,Female,4,Sales Executive,Married,44040,0,Y,23,0,9,2,8,3,7
196,High,Excellent,,High,Good,Yes,26,Travel_Frequently,Research & Development,2,Below College,Life Sciences,Female,2,Laboratory Technician,Divorced,59930,0,Y,12,0,8,3,7,1,0
197,Medium,Excellent,Very High,Very High,Best,No,29,Travel_Rarely,Research & Development,5,Bachelor,Medical,Male,1,Research Scientist,Divorced,51300,4,Y,11,0,8,3,3,1,2
198,High,Excellent,Low,High,Better,No,33,Travel_Rarely,Research & Development,16,Bachelor,Medical,Female,1,Laboratory Technician,Divorced,20900,4,Y,16,0,10,2,6,0,5
199,High,Excellent,High,Very High,Good,No,31,Travel_Rarely,Research & Development,2,Master,Life Sciences,Female,1,Sales Executive,Divorced,29090,9,Y,14,2,10,2,5,0,1
200,Very High,Excellent,Medium,Medium,Better,Yes,18,Travel_Frequently,Research & Development,2,Bachelor,Technical Degree,Male,1,Sales Executive,Single,34680,1,Y,18,2,0,4,0,0,0
201,Medium,Excellent,High,Low,Better,No,40,Non-Travel,Research & Development,1,Master,Technical Degree,Female,2,Laboratory Technician,Divorced,30680,3,Y,19,0,20,3,1,0,1
202,Medium,Excellent,Low,High,Better,No,41,Non-Travel,Research & Development,23,Bachelor,Life Sciences,Male,2,Manufacturing Director,Single,26700,2,Y,15,2,10,2,8,0,7
203,Medium,Excellent,Low,High,Better,No,26,Travel_Rarely,Research & Development,9,Master,Medical,Male,3,Healthcare Representative,Divorced,26930,5,Y,17,3,8,3,0,0,0
204,Medium,Excellent,Low,High,Better,No,35,Travel_Rarely,Research & Development,16,Master,Medical,Male,2,Human Resources,Single,95260,1,Y,15,0,5,2,5,0,3
205,Medium,Excellent,Very High,Very High,Better,No,34,Travel_Rarely,Research & Development,26,Bachelor,Medical,Male,1,Laboratory Technician,Single,52370,1,Y,19,1,10,3,10,5,7
206,Low,Outstanding,High,Very High,Bad,Yes,26,Travel_Rarely,Sales,1,Bachelor,Marketing,Female,2,Manufacturing Director,Single,24260,1,Y,22,0,1,3,1,0,0
207,High,Excellent,Medium,Very High,Best,No,37,Travel_Rarely,Research & Development,8,Below College,Life Sciences,Male,1,Sales Executive,Single,41930,4,Y,16,1,12,5,6,1,2
208,High,Excellent,Low,High,Good,No,46,Travel_Frequently,Research & Development,4,Below College,Medical,Male,5,Human Resources,Married,29110,5,Y,13,0,28,3,2,1,2
209,High,Excellent,Medium,Low,Better,No,41,Travel_Rarely,Research & Development,24,Below College,Life Sciences,Male,1,Research Director,Married,26610,7,Y,14,1,22,2,18,11,8
210,High,Excellent,Low,Medium,Better,No,37,Non-Travel,Research & Development,7,College,Medical,Male,1,Sales Executive,Divorced,20280,1,Y,16,1,9,3,9,7,7
211,High,Excellent,Very High,Low,Better,No,52,Travel_Rarely,Sales,2,Below College,Medical,Male,1,Laboratory Technician,Divorced,99800,,Y,11,1,18,2,10,6,9
212,Medium,Outstanding,Very High,High,Better,Yes,32,Non-Travel,Research & Development,7,College,Life Sciences,Female,2,Research Director,Married,32980,8,Y,22,0,6,4,4,1,2
213,Medium,Excellent,Very High,Very High,Better,No,24,Travel_Frequently,Sales,22,Bachelor,Life Sciences,Female,1,Healthcare Representative,Married,29350,0,Y,14,2,3,5,2,2,1
214,High,Excellent,High,High,Better,No,38,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,Female,1,Research Scientist,Married,154270,3,Y,16,1,18,2,1,0,0
215,High,Excellent,Medium,Medium,Good,No,37,Travel_Rarely,Research & Development,1,Master,Technical Degree,Female,5,Research Scientist,Married,39440,6,Y,11,2,8,3,6,4,3
216,Low,Excellent,Very High,High,Better,No,49,Travel_Rarely,Sales,21,Below College,Life Sciences,Male,1,Sales Executive,Divorced,40110,1,Y,18,2,31,2,31,0,9
217,Medium,Excellent,Medium,Very High,Better,No,24,Travel_Rarely,Sales,1,Bachelor,Marketing,Female,1,Sales Executive,Married,34070,1,Y,15,2,6,2,6,1,4
218,High,Excellent,Low,Medium,Best,No,26,Travel_Rarely,Research & Development,19,Master,Technical Degree,Female,4,Sales Executive,Married,119940,1,Y,14,1,6,6,5,1,4
219,Low,Excellent,Very High,Medium,Better,No,24,Travel_Rarely,Sales,7,Bachelor,Medical,Female,1,Laboratory Technician,Married,12320,1,Y,12,0,1,4,1,0,0
220,High,Excellent,Low,Medium,Better,No,50,Travel_Frequently,Sales,2,College,Marketing,Male,1,Sales Executive,Married,29600,1,Y,14,3,32,2,32,10,7
221,Medium,Excellent,Medium,High,Better,No,25,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,1,Research Scientist,Married,190940,1,Y,16,0,7,3,7,0,6
222,High,Outstanding,Low,High,Better,Yes,24,Travel_Frequently,Research & Development,2,Bachelor,Medical,Male,2,Research Scientist,Married,39190,1,Y,21,0,6,3,6,1,2
223,High,Excellent,Medium,Low,Best,Yes,30,Travel_Frequently,Research & Development,9,Bachelor,Other,Male,2,Healthcare Representative,Married,68250,1,Y,14,0,1,2,1,0,0
224,High,Excellent,Medium,Very High,Better,No,34,Travel_Rarely,Sales,6,College,Life Sciences,Male,4,Research Director,Married,102480,1,Y,12,1,6,4,6,1,3
225,Medium,Excellent,Medium,Low,Bad,Yes,31,Travel_Rarely,Research & Development,9,Below College,Medical,Female,1,Sales Representative,Divorced,189470,2,Y,12,2,9,2,3,1,2
226,High,Excellent,Low,Very High,Better,No,35,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Female,5,Sales Executive,Single,24960,4,Y,17,3,9,3,3,0,2
227,High,Excellent,Low,Very High,Best,No,31,Travel_Rarely,Sales,1,Bachelor,Marketing,Female,2,Sales Executive,Divorced,64650,4,Y,17,0,13,3,7,5,7
228,High,Excellent,Low,High,Good,No,27,Travel_Rarely,Sales,22,Master,Medical,Male,1,Sales Representative,Divorced,22060,0,Y,14,1,6,4,5,0,3
229,High,Excellent,Very High,High,Good,No,37,Travel_Rarely,Sales,9,Master,Marketing,Female,2,Laboratory Technician,Married,20860,4,Y,14,0,17,3,3,1,0
230,Low,Excellent,Very High,Medium,Best,No,20,Travel_Rarely,Research & Development,17,Master,Medical,Female,1,Sales Representative,Single,22930,1,Y,13,2,1,3,1,0,0
231,High,Excellent,High,Very High,Better,No,42,Travel_Rarely,Research & Development,28,Master,Life Sciences,Female,2,Manufacturing Director,Married,26450,1,Y,15,0,10,5,10,2,2
232,High,Excellent,Medium,Very High,Good,No,43,Travel_Rarely,Research & Development,10,Doctor,Technical Degree,Female,2,Sales Executive,Divorced,26830,4,Y,11,0,21,3,1,0,0
233,Very High,Excellent,High,Low,Good,No,38,Travel_Rarely,Human Resources,2,Master,Medical,Male,1,Human Resources,Single,20140,3,Y,17,1,8,5,0,0,0
234,High,Excellent,Very High,High,Better,No,43,Travel_Frequently,Sales,4,Bachelor,Medical,Female,2,Healthcare Representative,Divorced,34190,3,Y,11,1,10,5,8,4,7
235,Very High,Excellent,Very High,Low,Bad,No,48,Travel_Rarely,Research & Development,8,Below College,Medical,Male,2,Laboratory Technician,Married,53760,7,Y,13,1,21,3,3,0,2
236,Very High,Outstanding,Low,High,Best,No,44,Travel_Rarely,Sales,29,Master,Marketing,Male,2,Sales Executive,Single,19510,4,Y,22,3,10,4,2,0,2
237,Medium,Outstanding,High,High,Better,No,34,Travel_Rarely,Research & Development,13,Master,Life Sciences,Female,1,Laboratory Technician,Divorced,23410,1,Y,20,2,8,3,8,0,6
238,High,Excellent,High,Low,Better,Yes,27,Travel_Rarely,Sales,27,Bachelor,Life Sciences,Male,2,Research Scientist,Divorced,22930,0,Y,18,0,5,0,4,0,2
239,Low,Excellent,High,High,Better,No,21,Travel_Rarely,Sales,16,College,Life Sciences,Male,3,Sales Executive,Single,87260,1,Y,11,1,3,2,3,1,2
240,High,Excellent,Very High,Very High,Best,No,44,Travel_Rarely,Research & Development,2,College,Life Sciences,Male,1,Laboratory Technician,Married,40110,4,Y,14,1,26,2,2,0,1
241,Medium,Excellent,Low,High,Better,No,22,Travel_Rarely,Research & Development,2,College,Medical,Female,2,Laboratory Technician,Married,195450,0,Y,14,0,3,3,2,2,2
242,High,Excellent,High,High,Better,No,33,Travel_Rarely,Sales,13,Master,Marketing,Female,2,Manufacturing Director,Divorced,45680,0,Y,18,1,6,2,5,1,2
243,High,Excellent,Low,Very High,Good,No,32,Travel_Rarely,Research & Development,1,Below College,Life Sciences,Female,1,Healthcare Representative,Married,30220,1,Y,16,1,6,3,6,0,5
244,High,Excellent,High,High,Better,No,30,Travel_Frequently,Research & Development,4,Doctor,Technical Degree,Male,3,Manager,Divorced,57720,1,Y,17,0,1,3,1,0,0
245,Medium,Excellent,Very High,Low,Best,No,53,Travel_Rarely,Research & Development,24,Bachelor,Other,Female,3,Manager,Single,22690,7,Y,11,1,18,2,14,8,10
246,High,Excellent,Medium,Very High,Good,No,34,Travel_Rarely,Research & Development,1,Doctor,Medical,Male,1,Research Scientist,Married,53810,1,Y,12,0,10,0,10,8,8
247,High,Excellent,Low,Low,Better,Yes,45,Travel_Frequently,Research & Development,19,Master,Life Sciences,Male,3,Research Director,Married,34410,2,Y,13,1,5,5,1,0,0
248,Very High,Excellent,High,Very High,Better,No,26,Travel_Rarely,Research & Development,7,College,Life Sciences,Male,1,Manufacturing Director,Married,54540,1,Y,13,1,3,5,3,0,2
249,Medium,Excellent,High,High,Better,No,37,Travel_Rarely,Research & Development,4,Bachelor,Medical,Male,1,Manager,Married,98840,1,Y,14,0,10,3,10,7,8
250,High,Excellent,Medium,High,Good,No,29,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Female,1,Healthcare Representative,Married,41570,1,Y,17,3,6,2,6,1,2
251,High,Excellent,Medium,Very High,Better,No,35,Travel_Rarely,Research & Development,10,Doctor,Medical,Female,4,Laboratory Technician,Single,134580,1,Y,11,0,17,3,17,11,8
252,High,Outstanding,High,Very High,Bad,No,33,Travel_Frequently,Research & Development,8,Bachelor,Technical Degree,Male,2,Laboratory Technician,Divorced,90690,3,Y,25,1,15,3,13,4,7
253,Medium,Excellent,High,Medium,Best,No,54,Travel_Rarely,Research & Development,5,College,Life Sciences,Female,2,Sales Executive,Married,40140,2,Y,19,1,16,4,9,7,1
254,Medium,Excellent,Medium,Medium,Better,No,36,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,Male,2,Research Scientist,Divorced,59150,2,Y,13,1,13,3,3,0,2
255,Low,Excellent,Low,Very High,Better,No,27,Travel_Rarely,Sales,9,Bachelor,Marketing,Male,5,Research Director,Single,59930,0,Y,14,1,5,3,4,1,1
256,Medium,Excellent,Very High,High,Better,Yes,20,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Male,5,Sales Representative,Single,61620,1,Y,12,3,1,2,1,1,1
257,High,Excellent,Low,Low,Better,Yes,33,Travel_Frequently,Research & Development,15,Master,Medical,Female,1,Laboratory Technician,Single,24060,1,Y,11,0,10,3,10,9,7
258,Very High,Excellent,High,High,Better,No,35,Non-Travel,Research & Development,2,Below College,Medical,Male,1,Research Scientist,Married,187400,1,Y,19,1,1,2,1,0,0
259,High,Excellent,Low,Low,Best,No,23,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,1,Healthcare Representative,Married,76370,2,Y,11,1,5,3,3,0,2
260,High,Excellent,Very High,Medium,Better,No,25,Travel_Rarely,Research & Development,11,Bachelor,Medical,Male,2,Manufacturing Director,Married,100960,0,Y,11,1,4,3,3,1,2
261,Medium,Outstanding,Very High,Very High,Better,No,38,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,Male,5,Research Scientist,Single,147560,0,Y,20,1,8,3,7,0,5
262,Medium,Excellent,Medium,Very High,Better,No,29,Travel_Frequently,Sales,2,Master,Life Sciences,Male,4,Healthcare Representative,Divorced,64990,1,Y,18,3,10,3,10,2,8
263,Very High,Excellent,Medium,Medium,Better,No,48,Travel_Rarely,Research & Development,16,Bachelor,Technical Degree,Male,1,Sales Executive,Married,97240,3,Y,13,0,12,2,2,2,2
264,High,Excellent,Very High,Very High,Better,No,27,Travel_Frequently,Sales,4,Bachelor,Technical Degree,Male,5,Laboratory Technician,Divorced,21940,1,Y,12,0,6,5,6,0,4
265,Very High,Excellent,Very High,Very High,Better,No,37,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,Male,3,Manager,Single,33880,3,Y,11,0,4,2,1,0,0
266,Very High,Excellent,Very High,High,Better,No,50,Travel_Rarely,Sales,5,Bachelor,Medical,Male,1,Laboratory Technician,Married,54730,1,Y,19,1,20,2,20,3,8
267,High,Outstanding,Very High,Medium,Best,No,34,Travel_Rarely,Research & Development,18,Below College,Medical,Male,1,Healthcare Representative,Single,27030,1,Y,21,1,9,2,8,7,7
268,Low,Excellent,Low,High,Better,Yes,24,Travel_Rarely,Research & Development,17,College,Life Sciences,Female,1,Healthcare Representative,Single,25010,9,Y,12,0,4,3,2,2,0
269,High,Excellent,Very High,High,Better,No,39,Travel_Rarely,Research & Development,12,Doctor,Medical,Female,1,Sales Representative,Single,62200,1,Y,14,2,20,2,20,11,10
270,Low,Excellent,Very High,Very High,Good,No,32,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,5,Research Scientist,Single,30380,1,Y,11,0,10,5,10,0,8
271,Medium,Excellent,Medium,High,Better,Yes,50,Travel_Frequently,Research & Development,4,College,Medical,Male,4,Sales Representative,Married,44240,3,Y,14,1,18,2,4,1,3
272,Medium,Excellent,Medium,Very High,Good,No,38,Travel_Rarely,Research & Development,9,Master,Life Sciences,Male,1,Sales Executive,Single,43120,0,Y,12,1,10,2,9,1,8
273,Medium,Outstanding,High,Low,Better,No,27,Travel_Rarely,Research & Development,10,Bachelor,Medical,Male,5,Research Scientist,Married,132450,1,Y,23,1,9,3,9,0,7
274,High,Excellent,High,Very High,,No,32,Travel_Rarely,Sales,1,Bachelor,Medical,Male,2,Sales Executive,Single,136640,3,Y,14,0,10,6,7,7,7
275,High,Excellent,Very High,Low,Better,No,47,Travel_Rarely,Research & Development,2,Bachelor,Medical,Female,5,Sales Executive,Single,50210,2,Y,17,0,20,3,7,1,7
276,High,Excellent,Very High,Low,Better,No,40,Travel_Frequently,Research & Development,3,Master,Medical,Female,3,Human Resources,Married,51260,5,Y,18,0,20,2,18,1,12
